claim_id,claim_text,true_label,example_id,claim,gold_label,gold_evidence,raw_evidence,model,condition,model_output,correct,error_type,notes
101553,Aldous Huxley published writings.,Supported,101553,Aldous Huxley published writings.,Supported,Early in his career Huxley edited the magazine Oxford Poetry and published short stories and poetry .,"[[[119277,133245,""Aldous_Huxley"",5]],[[119277,133246,""Aldous_Huxley"",6]],[[119278,133247,""Aldous_Huxley"",5]],[[119278,133248,""Aldous_Huxley"",6]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
101553,Aldous Huxley published writings.,Supported,101553,Aldous Huxley published writings.,Supported,Early in his career Huxley edited the magazine Oxford Poetry and published short stories and poetry .,"[[[119277,133245,""Aldous_Huxley"",5]],[[119277,133246,""Aldous_Huxley"",6]],[[119278,133247,""Aldous_Huxley"",5]],[[119278,133248,""Aldous_Huxley"",6]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
101553,Aldous Huxley published writings.,Supported,101553,Aldous Huxley published writings.,Supported,Early in his career Huxley edited the magazine Oxford Poetry and published short stories and poetry .,"[[[119277,133245,""Aldous_Huxley"",5]],[[119277,133246,""Aldous_Huxley"",6]],[[119278,133247,""Aldous_Huxley"",5]],[[119278,133248,""Aldous_Huxley"",6]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
111976,Yvonne Strahovski worked on an ABC show.,Supported,111976,Yvonne Strahovski worked on an ABC show.,Supported,"Strahovski 's other notable works include Lego : The Adventures of Clutch Powers -LRB- 2010 -RRB- , Killer Elite -LRB- 2011 -RRB- , I , Frankenstein -LRB- 2014 -RRB- , The Astronaut Wives Club -LRB- 2015 -RRB- , and Manhattan Night -LRB- 2016 -RRB- .","[[[133435,148300,""Yvonne_Strahovski"",4],[133435,148300,""The_Astronaut_Wives_Club"",0]]]",gpt-5.4,claim_only,Supported,Yes,,
111976,Yvonne Strahovski worked on an ABC show.,Supported,111976,Yvonne Strahovski worked on an ABC show.,Supported,"Strahovski 's other notable works include Lego : The Adventures of Clutch Powers -LRB- 2010 -RRB- , Killer Elite -LRB- 2011 -RRB- , I , Frankenstein -LRB- 2014 -RRB- , The Astronaut Wives Club -LRB- 2015 -RRB- , and Manhattan Night -LRB- 2016 -RRB- .","[[[133435,148300,""Yvonne_Strahovski"",4],[133435,148300,""The_Astronaut_Wives_Club"",0]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
111976,Yvonne Strahovski worked on an ABC show.,Supported,111976,Yvonne Strahovski worked on an ABC show.,Supported,"Strahovski 's other notable works include Lego : The Adventures of Clutch Powers -LRB- 2010 -RRB- , Killer Elite -LRB- 2011 -RRB- , I , Frankenstein -LRB- 2014 -RRB- , The Astronaut Wives Club -LRB- 2015 -RRB- , and Manhattan Night -LRB- 2016 -RRB- .","[[[133435,148300,""Yvonne_Strahovski"",4],[133435,148300,""The_Astronaut_Wives_Club"",0]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
111976,Yvonne Strahovski worked on an ABC show.,Supported,111976,Yvonne Strahovski worked on an ABC show.,Supported,"Strahovski 's other notable works include Lego : The Adventures of Clutch Powers -LRB- 2010 -RRB- , Killer Elite -LRB- 2011 -RRB- , I , Frankenstein -LRB- 2014 -RRB- , The Astronaut Wives Club -LRB- 2015 -RRB- , and Manhattan Night -LRB- 2016 -RRB- .","[[[133435,148300,""Yvonne_Strahovski"",4],[133435,148300,""The_Astronaut_Wives_Club"",0]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
130400,Theresa May was a councillor.,Supported,130400,Theresa May was a councillor.,Supported,"From 1977 until 1983 , she worked for the Bank of England , and from 1985 until 1997 at the Association for Payment Clearing Services , also serving as a councillor for Durnsford in Merton .","[[[152666,167443,""Theresa_May"",6]]]",gpt-5.4,claim_only,Supported,Yes,,
130400,Theresa May was a councillor.,Supported,130400,Theresa May was a councillor.,Supported,"From 1977 until 1983 , she worked for the Bank of England , and from 1985 until 1997 at the Association for Payment Clearing Services , also serving as a councillor for Durnsford in Merton .","[[[152666,167443,""Theresa_May"",6]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
130400,Theresa May was a councillor.,Supported,130400,Theresa May was a councillor.,Supported,"From 1977 until 1983 , she worked for the Bank of England , and from 1985 until 1997 at the Association for Payment Clearing Services , also serving as a councillor for Durnsford in Merton .","[[[152666,167443,""Theresa_May"",6]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
130400,Theresa May was a councillor.,Supported,130400,Theresa May was a councillor.,Supported,"From 1977 until 1983 , she worked for the Bank of England , and from 1985 until 1997 at the Association for Payment Clearing Services , also serving as a councillor for Durnsford in Merton .","[[[152666,167443,""Theresa_May"",6]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
86635,Janelle Monáe is Canadian.,Refuted,86635,Janelle Monáe is Canadian.,Refuted,"Janelle Monáe Robinson -LRB- born December 1 , 1985 -RRB- -LRB- -LSB- dʒəˈnɛl_moʊˈneɪ -RSB- -RRB- is an American singer , songwriter , actress , and model signed to her own imprint , Wondaland Arts Society , and Atlantic Records .","[[[103791,117295,""Janelle_Mona\u0301e"",0]]]",gpt-5.4,claim_only,Refuted,Yes,,
86635,Janelle Monáe is Canadian.,Refuted,86635,Janelle Monáe is Canadian.,Refuted,"Janelle Monáe Robinson -LRB- born December 1 , 1985 -RRB- -LRB- -LSB- dʒəˈnɛl_moʊˈneɪ -RSB- -RRB- is an American singer , songwriter , actress , and model signed to her own imprint , Wondaland Arts Society , and Atlantic Records .","[[[103791,117295,""Janelle_Mona\u0301e"",0]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
86635,Janelle Monáe is Canadian.,Refuted,86635,Janelle Monáe is Canadian.,Refuted,"Janelle Monáe Robinson -LRB- born December 1 , 1985 -RRB- -LRB- -LSB- dʒəˈnɛl_moʊˈneɪ -RSB- -RRB- is an American singer , songwriter , actress , and model signed to her own imprint , Wondaland Arts Society , and Atlantic Records .","[[[103791,117295,""Janelle_Mona\u0301e"",0]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
86635,Janelle Monáe is Canadian.,Refuted,86635,Janelle Monáe is Canadian.,Refuted,"Janelle Monáe Robinson -LRB- born December 1 , 1985 -RRB- -LRB- -LSB- dʒəˈnɛl_moʊˈneɪ -RSB- -RRB- is an American singer , songwriter , actress , and model signed to her own imprint , Wondaland Arts Society , and Atlantic Records .","[[[103791,117295,""Janelle_Mona\u0301e"",0]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
204008,Glee.com was launched in February of 2017 by Community Connect Inc..,Refuted,204008,Glee.com was launched in February of 2017 by Community Connect Inc..,Refuted,The site was launched in February 2007 by Community Connect Inc. .,"[[[240814,242426,""Glee.com"",1]],[[240815,242427,""Glee.com"",1]]]",gpt-5.4,claim_only,Refuted,Yes,,
204008,Glee.com was launched in February of 2017 by Community Connect Inc..,Refuted,204008,Glee.com was launched in February of 2017 by Community Connect Inc..,Refuted,The site was launched in February 2007 by Community Connect Inc. .,"[[[240814,242426,""Glee.com"",1]],[[240815,242427,""Glee.com"",1]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
204008,Glee.com was launched in February of 2017 by Community Connect Inc..,Refuted,204008,Glee.com was launched in February of 2017 by Community Connect Inc..,Refuted,The site was launched in February 2007 by Community Connect Inc. .,"[[[240814,242426,""Glee.com"",1]],[[240815,242427,""Glee.com"",1]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
204008,Glee.com was launched in February of 2017 by Community Connect Inc..,Refuted,204008,Glee.com was launched in February of 2017 by Community Connect Inc..,Refuted,The site was launched in February 2007 by Community Connect Inc. .,"[[[240814,242426,""Glee.com"",1]],[[240815,242427,""Glee.com"",1]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
223692,UNICEF UK is one of 36 UNICEF National Committees.,Supported,223692,UNICEF UK is one of 36 UNICEF National Committees.,Supported,"UNICEF UK , also known as the United Kingdom Committee for UNICEF , is one of 36 UNICEF National Committees based in industrialised countries .","[[[266496,263464,""UNICEF_UK"",0]],[[266497,263465,""UNICEF_UK"",0]],[[266498,263466,""UNICEF_UK"",0]]]",gpt-5.4,claim_only,Supported,Yes,,
223692,UNICEF UK is one of 36 UNICEF National Committees.,Supported,223692,UNICEF UK is one of 36 UNICEF National Committees.,Supported,"UNICEF UK , also known as the United Kingdom Committee for UNICEF , is one of 36 UNICEF National Committees based in industrialised countries .","[[[266496,263464,""UNICEF_UK"",0]],[[266497,263465,""UNICEF_UK"",0]],[[266498,263466,""UNICEF_UK"",0]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
223692,UNICEF UK is one of 36 UNICEF National Committees.,Supported,223692,UNICEF UK is one of 36 UNICEF National Committees.,Supported,"UNICEF UK , also known as the United Kingdom Committee for UNICEF , is one of 36 UNICEF National Committees based in industrialised countries .","[[[266496,263464,""UNICEF_UK"",0]],[[266497,263465,""UNICEF_UK"",0]],[[266498,263466,""UNICEF_UK"",0]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
223692,UNICEF UK is one of 36 UNICEF National Committees.,Supported,223692,UNICEF UK is one of 36 UNICEF National Committees.,Supported,"UNICEF UK , also known as the United Kingdom Committee for UNICEF , is one of 36 UNICEF National Committees based in industrialised countries .","[[[266496,263464,""UNICEF_UK"",0]],[[266497,263465,""UNICEF_UK"",0]],[[266498,263466,""UNICEF_UK"",0]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
109701,2016 Tour de France was won by a rider.,Supported,109701,2016 Tour de France was won by a rider.,Supported,"A total of 198 riders from 22 teams entered the 21-stage race , which was won by Chris Froome of .","[[[130118,144853,""2016_Tour_de_France"",2]],[[130119,144854,""2016_Tour_de_France"",2]]]",gpt-5.4,claim_only,Supported,Yes,,
109701,2016 Tour de France was won by a rider.,Supported,109701,2016 Tour de France was won by a rider.,Supported,"A total of 198 riders from 22 teams entered the 21-stage race , which was won by Chris Froome of .","[[[130118,144853,""2016_Tour_de_France"",2]],[[130119,144854,""2016_Tour_de_France"",2]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
109701,2016 Tour de France was won by a rider.,Supported,109701,2016 Tour de France was won by a rider.,Supported,"A total of 198 riders from 22 teams entered the 21-stage race , which was won by Chris Froome of .","[[[130118,144853,""2016_Tour_de_France"",2]],[[130119,144854,""2016_Tour_de_France"",2]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
109701,2016 Tour de France was won by a rider.,Supported,109701,2016 Tour de France was won by a rider.,Supported,"A total of 198 riders from 22 teams entered the 21-stage race , which was won by Chris Froome of .","[[[130118,144853,""2016_Tour_de_France"",2]],[[130119,144854,""2016_Tour_de_France"",2]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
101224,The Maze Runner's budget was $34 million.,Supported,101224,The Maze Runner's budget was $34 million.,Supported,"The film earned over $ 348 million worldwide at the box-office , against its budget of $ 34 million .","[[[278835,273531,""The_Maze_Runner_-LRB-film-RRB-"",13]],[[280519,274957,""The_Maze_Runner_-LRB-film-RRB-"",13]],[[326895,314272,""The_Maze_Runner_-LRB-film-RRB-"",13]],[[328354,315419,""The_Maze_Runner_-LRB-film-RRB-"",13],[328354,315419,""The_Maze_Runner_-LRB-film-RRB-"",0]],[[328993,315918,""The_Maze_Runner_-LRB-film-RRB-"",13]]]",gpt-5.4,claim_only,Supported,Yes,,
101224,The Maze Runner's budget was $34 million.,Supported,101224,The Maze Runner's budget was $34 million.,Supported,"The film earned over $ 348 million worldwide at the box-office , against its budget of $ 34 million .","[[[278835,273531,""The_Maze_Runner_-LRB-film-RRB-"",13]],[[280519,274957,""The_Maze_Runner_-LRB-film-RRB-"",13]],[[326895,314272,""The_Maze_Runner_-LRB-film-RRB-"",13]],[[328354,315419,""The_Maze_Runner_-LRB-film-RRB-"",13],[328354,315419,""The_Maze_Runner_-LRB-film-RRB-"",0]],[[328993,315918,""The_Maze_Runner_-LRB-film-RRB-"",13]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
101224,The Maze Runner's budget was $34 million.,Supported,101224,The Maze Runner's budget was $34 million.,Supported,"The film earned over $ 348 million worldwide at the box-office , against its budget of $ 34 million .","[[[278835,273531,""The_Maze_Runner_-LRB-film-RRB-"",13]],[[280519,274957,""The_Maze_Runner_-LRB-film-RRB-"",13]],[[326895,314272,""The_Maze_Runner_-LRB-film-RRB-"",13]],[[328354,315419,""The_Maze_Runner_-LRB-film-RRB-"",13],[328354,315419,""The_Maze_Runner_-LRB-film-RRB-"",0]],[[328993,315918,""The_Maze_Runner_-LRB-film-RRB-"",13]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
101224,The Maze Runner's budget was $34 million.,Supported,101224,The Maze Runner's budget was $34 million.,Supported,"The film earned over $ 348 million worldwide at the box-office , against its budget of $ 34 million .","[[[278835,273531,""The_Maze_Runner_-LRB-film-RRB-"",13]],[[280519,274957,""The_Maze_Runner_-LRB-film-RRB-"",13]],[[326895,314272,""The_Maze_Runner_-LRB-film-RRB-"",13]],[[328354,315419,""The_Maze_Runner_-LRB-film-RRB-"",13],[328354,315419,""The_Maze_Runner_-LRB-film-RRB-"",0]],[[328993,315918,""The_Maze_Runner_-LRB-film-RRB-"",13]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
214789,The Tracey Fragments had its North American premiere somewhere other than at a film festival.,Refuted,214789,The Tracey Fragments had its North American premiere somewhere other than at a film festival.,Refuted,The film had its North American premiere at the 2007 Toronto International Film Festival on September 12 .,"[[[255042,254592,""The_Tracey_Fragments_-LRB-film-RRB-"",6]],[[255043,254593,""The_Tracey_Fragments_-LRB-film-RRB-"",6]]]",gpt-5.4,claim_only,Refuted,Yes,,
214789,The Tracey Fragments had its North American premiere somewhere other than at a film festival.,Refuted,214789,The Tracey Fragments had its North American premiere somewhere other than at a film festival.,Refuted,The film had its North American premiere at the 2007 Toronto International Film Festival on September 12 .,"[[[255042,254592,""The_Tracey_Fragments_-LRB-film-RRB-"",6]],[[255043,254593,""The_Tracey_Fragments_-LRB-film-RRB-"",6]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
214789,The Tracey Fragments had its North American premiere somewhere other than at a film festival.,Refuted,214789,The Tracey Fragments had its North American premiere somewhere other than at a film festival.,Refuted,The film had its North American premiere at the 2007 Toronto International Film Festival on September 12 .,"[[[255042,254592,""The_Tracey_Fragments_-LRB-film-RRB-"",6]],[[255043,254593,""The_Tracey_Fragments_-LRB-film-RRB-"",6]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
214789,The Tracey Fragments had its North American premiere somewhere other than at a film festival.,Refuted,214789,The Tracey Fragments had its North American premiere somewhere other than at a film festival.,Refuted,The film had its North American premiere at the 2007 Toronto International Film Festival on September 12 .,"[[[255042,254592,""The_Tracey_Fragments_-LRB-film-RRB-"",6]],[[255043,254593,""The_Tracey_Fragments_-LRB-film-RRB-"",6]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
8290,Freddie Highmore has been nominated for the Critics' Choice Television Award.,Supported,8290,Freddie Highmore has been nominated for the Critics' Choice Television Award.,Supported,"For five seasons , Highmore starred as Norman Bates in the A&E drama-thriller series Bates Motel -LRB- 2013 -- 2017 -RRB- , for which he was twice nominated for the Critics ' Choice Television Award for Best Actor in a Drama Series .","[[[13464,16830,""Freddie_Highmore"",5]],[[13468,16834,""Freddie_Highmore"",5]]]",gpt-5.4,claim_only,Supported,Yes,,
8290,Freddie Highmore has been nominated for the Critics' Choice Television Award.,Supported,8290,Freddie Highmore has been nominated for the Critics' Choice Television Award.,Supported,"For five seasons , Highmore starred as Norman Bates in the A&E drama-thriller series Bates Motel -LRB- 2013 -- 2017 -RRB- , for which he was twice nominated for the Critics ' Choice Television Award for Best Actor in a Drama Series .","[[[13464,16830,""Freddie_Highmore"",5]],[[13468,16834,""Freddie_Highmore"",5]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
8290,Freddie Highmore has been nominated for the Critics' Choice Television Award.,Supported,8290,Freddie Highmore has been nominated for the Critics' Choice Television Award.,Supported,"For five seasons , Highmore starred as Norman Bates in the A&E drama-thriller series Bates Motel -LRB- 2013 -- 2017 -RRB- , for which he was twice nominated for the Critics ' Choice Television Award for Best Actor in a Drama Series .","[[[13464,16830,""Freddie_Highmore"",5]],[[13468,16834,""Freddie_Highmore"",5]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
8290,Freddie Highmore has been nominated for the Critics' Choice Television Award.,Supported,8290,Freddie Highmore has been nominated for the Critics' Choice Television Award.,Supported,"For five seasons , Highmore starred as Norman Bates in the A&E drama-thriller series Bates Motel -LRB- 2013 -- 2017 -RRB- , for which he was twice nominated for the Critics ' Choice Television Award for Best Actor in a Drama Series .","[[[13464,16830,""Freddie_Highmore"",5]],[[13468,16834,""Freddie_Highmore"",5]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
215476,Weekly Idol is hosted by Jeong Hyeong-don.,Supported,215476,Weekly Idol is hosted by Jeong Hyeong-don.,Supported,The show is hosted by comedian Jeong Hyeong-don and rapper Defconn .,"[[[255981,255291,""Weekly_Idol"",1]]]",gpt-5.4,claim_only,Supported,Yes,,
215476,Weekly Idol is hosted by Jeong Hyeong-don.,Supported,215476,Weekly Idol is hosted by Jeong Hyeong-don.,Supported,The show is hosted by comedian Jeong Hyeong-don and rapper Defconn .,"[[[255981,255291,""Weekly_Idol"",1]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
215476,Weekly Idol is hosted by Jeong Hyeong-don.,Supported,215476,Weekly Idol is hosted by Jeong Hyeong-don.,Supported,The show is hosted by comedian Jeong Hyeong-don and rapper Defconn .,"[[[255981,255291,""Weekly_Idol"",1]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
215476,Weekly Idol is hosted by Jeong Hyeong-don.,Supported,215476,Weekly Idol is hosted by Jeong Hyeong-don.,Supported,The show is hosted by comedian Jeong Hyeong-don and rapper Defconn .,"[[[255981,255291,""Weekly_Idol"",1]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
138814,The highest point of the Hindu Kush is Tirich Mir in Khyber Pakhtunkhwa.,Supported,138814,The highest point of the Hindu Kush is Tirich Mir in Khyber Pakhtunkhwa.,Supported,"The Hindu Kush range has numerous high snow-capped peaks , with the highest point in the Hindu Kush being Tirich Mir or Terichmir at 7708 m in the Chitral District of Khyber Pakhtunkhwa , Pakistan .","[[[161612,176049,""Hindu_Kush"",5]]]",gpt-5.4,claim_only,Supported,Yes,,
138814,The highest point of the Hindu Kush is Tirich Mir in Khyber Pakhtunkhwa.,Supported,138814,The highest point of the Hindu Kush is Tirich Mir in Khyber Pakhtunkhwa.,Supported,"The Hindu Kush range has numerous high snow-capped peaks , with the highest point in the Hindu Kush being Tirich Mir or Terichmir at 7708 m in the Chitral District of Khyber Pakhtunkhwa , Pakistan .","[[[161612,176049,""Hindu_Kush"",5]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
138814,The highest point of the Hindu Kush is Tirich Mir in Khyber Pakhtunkhwa.,Supported,138814,The highest point of the Hindu Kush is Tirich Mir in Khyber Pakhtunkhwa.,Supported,"The Hindu Kush range has numerous high snow-capped peaks , with the highest point in the Hindu Kush being Tirich Mir or Terichmir at 7708 m in the Chitral District of Khyber Pakhtunkhwa , Pakistan .","[[[161612,176049,""Hindu_Kush"",5]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
138814,The highest point of the Hindu Kush is Tirich Mir in Khyber Pakhtunkhwa.,Supported,138814,The highest point of the Hindu Kush is Tirich Mir in Khyber Pakhtunkhwa.,Supported,"The Hindu Kush range has numerous high snow-capped peaks , with the highest point in the Hindu Kush being Tirich Mir or Terichmir at 7708 m in the Chitral District of Khyber Pakhtunkhwa , Pakistan .","[[[161612,176049,""Hindu_Kush"",5]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
18030,Floyd Mayweather Jr. has made 30 career boxing knockouts in different special event professional boxing fights.,Supported,18030,Floyd Mayweather Jr. has made 30 career boxing knockouts in different special event professional boxing fights.,Supported,He finished his career with a record of 26 wins without a loss or draw in world title fights -LRB- 10 by KO -RRB- ; 23 wins -LRB- 9 KOs -RRB- in lineal title fights ; 24 wins -LRB- 7 KOs -RRB- against former or current world titlists ; 12 wins -LRB- 3 KOs -RRB- against former or current lineal champions ; and 2 wins -LRB- 1 KO -RRB- against International Boxing Hall of Fame inductees .,"[[[34752,42138,""Floyd_Mayweather_Jr."",10]]]",gpt-5.4,claim_only,Refuted,No,supported_to_refuted,
18030,Floyd Mayweather Jr. has made 30 career boxing knockouts in different special event professional boxing fights.,Supported,18030,Floyd Mayweather Jr. has made 30 career boxing knockouts in different special event professional boxing fights.,Supported,He finished his career with a record of 26 wins without a loss or draw in world title fights -LRB- 10 by KO -RRB- ; 23 wins -LRB- 9 KOs -RRB- in lineal title fights ; 24 wins -LRB- 7 KOs -RRB- against former or current world titlists ; 12 wins -LRB- 3 KOs -RRB- against former or current lineal champions ; and 2 wins -LRB- 1 KO -RRB- against International Boxing Hall of Fame inductees .,"[[[34752,42138,""Floyd_Mayweather_Jr."",10]]]",gpt-5.4,claim_plus_evidence,Refuted,No,supported_to_refuted,
18030,Floyd Mayweather Jr. has made 30 career boxing knockouts in different special event professional boxing fights.,Supported,18030,Floyd Mayweather Jr. has made 30 career boxing knockouts in different special event professional boxing fights.,Supported,He finished his career with a record of 26 wins without a loss or draw in world title fights -LRB- 10 by KO -RRB- ; 23 wins -LRB- 9 KOs -RRB- in lineal title fights ; 24 wins -LRB- 7 KOs -RRB- against former or current world titlists ; 12 wins -LRB- 3 KOs -RRB- against former or current lineal champions ; and 2 wins -LRB- 1 KO -RRB- against International Boxing Hall of Fame inductees .,"[[[34752,42138,""Floyd_Mayweather_Jr."",10]]]",gpt-5.4-mini,claim_only,Refuted,No,supported_to_refuted,
18030,Floyd Mayweather Jr. has made 30 career boxing knockouts in different special event professional boxing fights.,Supported,18030,Floyd Mayweather Jr. has made 30 career boxing knockouts in different special event professional boxing fights.,Supported,He finished his career with a record of 26 wins without a loss or draw in world title fights -LRB- 10 by KO -RRB- ; 23 wins -LRB- 9 KOs -RRB- in lineal title fights ; 24 wins -LRB- 7 KOs -RRB- against former or current world titlists ; 12 wins -LRB- 3 KOs -RRB- against former or current lineal champions ; and 2 wins -LRB- 1 KO -RRB- against International Boxing Hall of Fame inductees .,"[[[34752,42138,""Floyd_Mayweather_Jr."",10]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,No,supported_to_refuted,
76615,South Island is divided from North Island by Cook Strait.,Supported,76615,South Island is divided from North Island by Cook Strait.,Supported,"It is bordered to the north by Cook Strait , to the west by the Tasman Sea , and to the south and east by the Pacific Ocean .","[[[93485,106439,""South_Island"",1]]]",gpt-5.4,claim_only,Supported,Yes,,
76615,South Island is divided from North Island by Cook Strait.,Supported,76615,South Island is divided from North Island by Cook Strait.,Supported,"It is bordered to the north by Cook Strait , to the west by the Tasman Sea , and to the south and east by the Pacific Ocean .","[[[93485,106439,""South_Island"",1]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
76615,South Island is divided from North Island by Cook Strait.,Supported,76615,South Island is divided from North Island by Cook Strait.,Supported,"It is bordered to the north by Cook Strait , to the west by the Tasman Sea , and to the south and east by the Pacific Ocean .","[[[93485,106439,""South_Island"",1]]]",gpt-5.4-mini,claim_only,Supported,Yes,,
76615,South Island is divided from North Island by Cook Strait.,Supported,76615,South Island is divided from North Island by Cook Strait.,Supported,"It is bordered to the north by Cook Strait , to the west by the Tasman Sea , and to the south and east by the Pacific Ocean .","[[[93485,106439,""South_Island"",1]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
55956,Adam Lambert was the first openly gay artist to top the album charts.,Supported,55956,Adam Lambert was the first openly gay artist to top the album charts.,Supported,"The album premiered at number one on the U.S. Billboard 200 , making him the first openly gay artist to top the album charts .","[[[72314,83338,""Adam_Lambert"",10]],[[72333,83385,""Adam_Lambert"",10]]]",gpt-5.4,claim_only,Refuted,No,supported_to_refuted,
55956,Adam Lambert was the first openly gay artist to top the album charts.,Supported,55956,Adam Lambert was the first openly gay artist to top the album charts.,Supported,"The album premiered at number one on the U.S. Billboard 200 , making him the first openly gay artist to top the album charts .","[[[72314,83338,""Adam_Lambert"",10]],[[72333,83385,""Adam_Lambert"",10]]]",gpt-5.4,claim_plus_evidence,Supported,Yes,,
55956,Adam Lambert was the first openly gay artist to top the album charts.,Supported,55956,Adam Lambert was the first openly gay artist to top the album charts.,Supported,"The album premiered at number one on the U.S. Billboard 200 , making him the first openly gay artist to top the album charts .","[[[72314,83338,""Adam_Lambert"",10]],[[72333,83385,""Adam_Lambert"",10]]]",gpt-5.4-mini,claim_only,Refuted,No,supported_to_refuted,
55956,Adam Lambert was the first openly gay artist to top the album charts.,Supported,55956,Adam Lambert was the first openly gay artist to top the album charts.,Supported,"The album premiered at number one on the U.S. Billboard 200 , making him the first openly gay artist to top the album charts .","[[[72314,83338,""Adam_Lambert"",10]],[[72333,83385,""Adam_Lambert"",10]]]",gpt-5.4-mini,claim_plus_evidence,Supported,Yes,,
174624,The X-Files starred Harrison Ford.,Refuted,174624,The X-Files starred Harrison Ford.,Refuted,The X-Files is an American science fiction -- thriller media franchise created by Chris Carter .,"[[[201892,211243,""The_X-Files_-LRB-franchise-RRB-"",0],[201892,211243,""The_X-Files_-LRB-film-RRB-"",4]]]",gpt-5.4,claim_only,Refuted,Yes,,
174624,The X-Files starred Harrison Ford.,Refuted,174624,The X-Files starred Harrison Ford.,Refuted,The X-Files is an American science fiction -- thriller media franchise created by Chris Carter .,"[[[201892,211243,""The_X-Files_-LRB-franchise-RRB-"",0],[201892,211243,""The_X-Files_-LRB-film-RRB-"",4]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
174624,The X-Files starred Harrison Ford.,Refuted,174624,The X-Files starred Harrison Ford.,Refuted,The X-Files is an American science fiction -- thriller media franchise created by Chris Carter .,"[[[201892,211243,""The_X-Files_-LRB-franchise-RRB-"",0],[201892,211243,""The_X-Files_-LRB-film-RRB-"",4]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
174624,The X-Files starred Harrison Ford.,Refuted,174624,The X-Files starred Harrison Ford.,Refuted,The X-Files is an American science fiction -- thriller media franchise created by Chris Carter .,"[[[201892,211243,""The_X-Files_-LRB-franchise-RRB-"",0],[201892,211243,""The_X-Files_-LRB-film-RRB-"",4]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
63938,Queen (band) is a Canadian rock band.,Refuted,63938,Queen (band) is a Canadian rock band.,Refuted,Queen are a British rock band that formed in London in 1970 .,"[[[80393,92225,""Queen_-LRB-band-RRB-"",0]]]",gpt-5.4,claim_only,Refuted,Yes,,
63938,Queen (band) is a Canadian rock band.,Refuted,63938,Queen (band) is a Canadian rock band.,Refuted,Queen are a British rock band that formed in London in 1970 .,"[[[80393,92225,""Queen_-LRB-band-RRB-"",0]]]",gpt-5.4,claim_plus_evidence,Refuted,Yes,,
63938,Queen (band) is a Canadian rock band.,Refuted,63938,Queen (band) is a Canadian rock band.,Refuted,Queen are a British rock band that formed in London in 1970 .,"[[[80393,92225,""Queen_-LRB-band-RRB-"",0]]]",gpt-5.4-mini,claim_only,Refuted,Yes,,
63938,Queen (band) is a Canadian rock band.,Refuted,63938,Queen (band) is a Canadian rock band.,Refuted,Queen are a British rock band that formed in London in 1970 .,"[[[80393,92225,""Queen_-LRB-band-RRB-"",0]]]",gpt-5.4-mini,claim_plus_evidence,Refuted,Yes,,
