claim_id,claim,true_label,predicted_label,model,gold_evidence,raw_model_output,taxonomy_label,taxonomy_notes
194795,The marriage of two actors was caused by Fortunes of War.,Supported,Refuted,gpt-5.4,Kenneth Branagh and Emma Thompson met filming the TV series and married in real life .,,,
183633,Finding Dory was directed by anyone except Angus MacLane.,Refuted,Supported,gpt-5.4,"Directed by Andrew Stanton with co-direction by Angus MacLane , the screenplay was written by Stanton and Victoria Strouse .",,,
152955,I Want to Know What Love Is is a single.,Supported,Refuted,gpt-5.4-mini,`` I Want to Know What Love Is '' is a power ballad by the British-American rock band Foreigner .,,,
22002,Shooter is about an expert cowboy.,Refuted,Supported,gpt-5.4-mini,The show stars Ryan Phillippe in the lead role of Bob Lee Swagger an expert marksman living in exile who is coaxed back into action after learning of a plot to kill the president .,,,
128843,Petyr Baelish is not a real character.,Supported,Refuted,gpt-5.4-mini,"Petyr Baelish , nicknamed Littlefinger , is a fictional character created by American author George R. R. Martin .",,,
17847,The Road to El Dorado is an artistic work.,Refuted,Supported,gpt-5.4,The Road to El Dorado is a 2000 American animated adventure musical fantasy comedy film produced by DreamWorks Animation .,,,
17847,The Road to El Dorado is an artistic work.,Refuted,Supported,gpt-5.4-mini,The Road to El Dorado is a 2000 American animated adventure musical fantasy comedy film produced by DreamWorks Animation .,,,
89682,Floyd Mayweather Jr. is boxes competitively.,Supported,Refuted,gpt-5.4,"Floyd Joy Mayweather Jr. -LRB- born Floyd Joy Sinclair ; February 24 , 1977 -RRB- is an American former professional boxer who competed from 1996 to 2015 , and currently works as a boxing promoter .",,,
89682,Floyd Mayweather Jr. is boxes competitively.,Supported,Refuted,gpt-5.4-mini,"Floyd Joy Mayweather Jr. -LRB- born Floyd Joy Sinclair ; February 24 , 1977 -RRB- is an American former professional boxer who competed from 1996 to 2015 , and currently works as a boxing promoter .",,,
209859,Tie Your Mother Down was on the Billboard charts.,Supported,Refuted,gpt-5.4,"On its original release as a single in 1977 the song peaked at 31 in the UK Singles Chart , however more than 20 years later it was released as a double a-side to `` No-One But You -LRB- Only the Good Die Young -RRB- '' where it reached 13 in UK Singles Chart .",,,
209859,Tie Your Mother Down was on the Billboard charts.,Supported,Refuted,gpt-5.4-mini,"On its original release as a single in 1977 the song peaked at 31 in the UK Singles Chart , however more than 20 years later it was released as a double a-side to `` No-One But You -LRB- Only the Good Die Young -RRB- '' where it reached 13 in UK Singles Chart .",,,
70281,"There are rumors that Augustus' marble, Livia, poisoned him.",Refuted,Supported,gpt-5.4,"He probably died from natural causes , although there were unconfirmed rumors that his wife Livia poisoned him .",,,
70281,"There are rumors that Augustus' marble, Livia, poisoned him.",Refuted,Supported,gpt-5.4-mini,"He probably died from natural causes , although there were unconfirmed rumors that his wife Livia poisoned him .",,,
15155,Luke Cage did not team up with Iron Fist.,Supported,Refuted,gpt-5.4,"Once freed , Cage becomes a `` hero for hire '' and teams up with fellow superhero Iron Fist as part of the duo , Power Man and Iron Fist .",,,
15155,Luke Cage did not team up with Iron Fist.,Supported,Refuted,gpt-5.4-mini,"Once freed , Cage becomes a `` hero for hire '' and teams up with fellow superhero Iron Fist as part of the duo , Power Man and Iron Fist .",,,
25505,Edouard Seguin worked in a place.,Supported,Refuted,gpt-5.4-mini,"Édouard Séguin -LRB- January 20 , 1812 -- October 28 , 1880 -RRB- was a physician and educationist born in Clamecy , Nièvre , France .",,,
102303,Bank of America has online and computer banking platforms.,Refuted,Supported,gpt-5.4,"Bank of America provides its products and services through 4,600 retail financial centers , approximately 15,900 automated teller machines , call centers , and online and mobile banking platforms .",,,
102303,Bank of America has online and computer banking platforms.,Refuted,Supported,gpt-5.4-mini,"Bank of America provides its products and services through 4,600 retail financial centers , approximately 15,900 automated teller machines , call centers , and online and mobile banking platforms .",,,
16588,Cleopatre is related to Panurge.,Supported,Refuted,gpt-5.4-mini,Cléopâtre is one of three operas by Massenet to be premiered posthumously ; the others are Panurge -LRB- 1913 -RRB- and Amadis -LRB- 1922 -RRB- .,,,
81191,A polynomial is an entity.,Supported,Refuted,gpt-5.4-mini,"In mathematics , a polynomial is an expression consisting of variables -LRB- or indeterminates -RRB- and coefficients , that involves only the operations of addition , subtraction , multiplication , and non-negative integer exponents .",,,
124719,Louie (season 1) is a comedy-drama television show.,Supported,Refuted,gpt-5.4,"The first season of the American television comedy series Louie premiered on June 29 , 2010 and concluded on September 7 , 2010 .",,,
124719,Louie (season 1) is a comedy-drama television show.,Supported,Refuted,gpt-5.4-mini,"The first season of the American television comedy series Louie premiered on June 29 , 2010 and concluded on September 7 , 2010 .",,,
67568,Jonah Hill made $16 million dollars in 2014.,Refuted,Supported,gpt-5.4,"Hill ranked 28th on Forbes magazine 's ranking of world 's highest paid actors from June 2014 to June 2015 , bringing in $ 16million .",,,
67568,Jonah Hill made $16 million dollars in 2014.,Refuted,Supported,gpt-5.4-mini,"Hill ranked 28th on Forbes magazine 's ranking of world 's highest paid actors from June 2014 to June 2015 , bringing in $ 16million .",,,
74555,DodgeBall: A True Underdog Story 's writer and director was Rawson Marshall.,Supported,Refuted,gpt-5.4,DodgeBall : A True Underdog Story is a 2004 American sports comedy film written and directed by Rawson Marshall Thurber and starring Vince Vaughn and Ben Stiller .,,,
67818,"On January 5, 1998, Sonny Bono perished.",Refuted,Supported,gpt-5.4,"Salvatore Phillip `` Sonny '' Bono -LRB- -LSB- ˈboʊnoʊ -RSB- February 16 , 1935 -- January 5 , 1998 -RRB- was an American singer , producer , and politician who came to fame in partnership with his second wife Cher , as the popular singing duo Sonny & Cher .",,,
67818,"On January 5, 1998, Sonny Bono perished.",Refuted,Supported,gpt-5.4-mini,"Salvatore Phillip `` Sonny '' Bono -LRB- -LSB- ˈboʊnoʊ -RSB- February 16 , 1935 -- January 5 , 1998 -RRB- was an American singer , producer , and politician who came to fame in partnership with his second wife Cher , as the popular singing duo Sonny & Cher .",,,
42174,Joe Walsh was written on the official roster of an organization in 2001.,Refuted,Supported,gpt-5.4,"As a member of the Eagles , Walsh was inducted into the Rock and Roll Hall of Fame in 1998 , and into the Vocal Group Hall of Fame in 2001 .",,,
23210,Internet access requires the use of hardware like computer terminals.,Refuted,Supported,gpt-5.4,"Internet access is ability of individuals and organizations to connect to the Internet using computer terminals , computers , mobile devices ; and to access services such as email and the World Wide Web . It is a network of networks that consists of private , public , academic , business , and government networks of local to global scope , linked by a broad array of electronic , wireless , and optical networking technologies .",,,
224191,The 66th Primetime Emmy Awards was hosted by the inventor of Late Night.,Refuted,Supported,gpt-5.4-mini,"Comedian and Late Night host Seth Meyers hosted the ceremony for the first time . He hosts Late Night with Seth Meyers , a late-night talk show that airs on NBC .",,,
223272,"Mary McGee was the first woman to compete in the Baja 1000, in 1975.",Refuted,Supported,gpt-5.4-mini,"From 1967 to 1972 , the race was organized by the National Off-Road Racing Association -LRB- NORRA -RRB- and grew in popularity with ABC 's `` Wide World of Sports '' sending Jim McKay to cover the 1968 event , and attracting new participants like the late Mickey Thompson , Indy 500 winner Parnelli Jones , movie actor James Garner , and Mary McGee , the first woman to compete in the event .",,,
162881,Mani Ratnam is widely credited with altering the profile of films produced across generations.,Supported,Refuted,gpt-5.4,"Cited by the media as one of India 's influential filmmakers , Mani Ratnam is widely credited with revolutionising the Tamil film industry and altering the profile of Indian cinema .",,,
100802,Papua comprised all of Indonesian New Guinea and it was cultured.,Supported,Refuted,gpt-5.4,It was formerly called Irian Jaya -LRB- before that West Irian or Irian Barat -RRB- and comprised all of Indonesian New Guinea .,,,
100802,Papua comprised all of Indonesian New Guinea and it was cultured.,Supported,Refuted,gpt-5.4-mini,It was formerly called Irian Jaya -LRB- before that West Irian or Irian Barat -RRB- and comprised all of Indonesian New Guinea .,,,
97739,Tool is an artist.,Supported,Refuted,gpt-5.4,"Tool is an American rock band from Los Angeles , California .",,,
97739,Tool is an artist.,Supported,Refuted,gpt-5.4-mini,"Tool is an American rock band from Los Angeles , California .",,,
130248,Aldous Huxley barely published scripts.,Supported,Refuted,gpt-5.4,"Mid career and later , he published travel writing , film stories , and scripts .",,,
130248,Aldous Huxley barely published scripts.,Supported,Refuted,gpt-5.4-mini,"Mid career and later , he published travel writing , film stories , and scripts .",,,
199420,Richard Linklater's goose plays Mason's sister.,Refuted,Supported,gpt-5.4-mini,"Richard Linklater 's daughter Lorelei plays Mason 's sister , Samantha .",,,
9410,In the End was released in 2000.,Supported,Refuted,gpt-5.4,"It is the eighth track on their debut album Hybrid Theory -LRB- 2000 -RRB- and was released as the album 's fourth single October 9 , 2001 . Hybrid Theory is the debut studio album by American rock band Linkin Park , released on October 24 , 2000 through Warner Bros. .",,,
63846,"Edmund H. North died March 12, 1911.",Refuted,Supported,gpt-5.4-mini,"Edmund Hall North -LRB- March 12 , 1911 -- August 28 , 1990 -RRB- , was an American screenwriter who shared an Academy Award for Best Original Screenplay with Francis Ford Coppola in 1970 for their script for Patton .",,,
192754,The Colbert Report has not been broadcast.,Supported,Refuted,gpt-5.4,"The show was taped and broadcast Monday through Thursday , with weeks taken off at multiple points in a given year for breaks . The Colbert Report -LRB- -LSB- koʊlˈbɛr_rəˈpɔr -RSB- -RRB- is an American late-night talk and news satire television program hosted by Stephen Colbert that aired four days a week on Comedy Central from October 17 , 2005 to December 18 , 2014 for 1,447 episodes .",,,
192754,The Colbert Report has not been broadcast.,Supported,Refuted,gpt-5.4-mini,"The show was taped and broadcast Monday through Thursday , with weeks taken off at multiple points in a given year for breaks . The Colbert Report -LRB- -LSB- koʊlˈbɛr_rəˈpɔr -RSB- -RRB- is an American late-night talk and news satire television program hosted by Stephen Colbert that aired four days a week on Comedy Central from October 17 , 2005 to December 18 , 2014 for 1,447 episodes .",,,
108880,"Harold Macmillan was born on Monday February 10, 1894.",Refuted,Supported,gpt-5.4,"Maurice Harold Macmillan , 1st Earl of Stockton , -LRB- 10 February 1894 -- 29 December 1986 -RRB- was a British Conservative politician and statesman who served as the Prime Minister of the United Kingdom from 10 January 1957 to 19 October 1963 .",,,
108880,"Harold Macmillan was born on Monday February 10, 1894.",Refuted,Supported,gpt-5.4-mini,"Maurice Harold Macmillan , 1st Earl of Stockton , -LRB- 10 February 1894 -- 29 December 1986 -RRB- was a British Conservative politician and statesman who served as the Prime Minister of the United Kingdom from 10 January 1957 to 19 October 1963 .",,,
217194,A monk completely avoids practicing a lifestyle characterized by abstinence from worldly pleasures.,Refuted,Supported,gpt-5.4,"A monk -LRB- -LSB- mʌŋk -RSB- , from μοναχός , monachos , `` single , solitary '' and Latin monachus -RRB- is a person who practices religious asceticism by monastic living , either alone or with any number of other monks . Asceticism -LRB- -LSB- əˈsɛtɪsɪzəm -RSB- from the -LSB- Wiktionary : ἄσκησις , ἄσκησις -RSB- áskesis , `` exercise '' or `` training '' -RRB- is a lifestyle characterized by abstinence from worldly pleasures , often for the purpose of pursuing spiritual goals .",,,
106162,A Canadian film director rejected all offers to direct The Cincinnati Kid.,Refuted,Supported,gpt-5.4-mini,"The film was directed by Norman Jewison and stars Steve McQueen in the title role and Edward G. Robinson as Howard . Norman Frederick Jewison , CC , O.Ont -LRB- born July 21 , 1926 -RRB- is a Canadian film director , producer , actor and founder of the Canadian Film Centre .",,,
68569,South African Communist Party is a trades partner.,Supported,Refuted,gpt-5.4,It is a partner of the Tripartite Alliance with the African National Congress and the Congress of South African Trade Unions -LRB- COSATU -RRB- and through this it influences the South African government .,,,
144602,Tim Roth is not an English director.,Refuted,Supported,gpt-5.4-mini,Timothy Simon Roth -LRB- born 14 May 1961 -RRB- is an English actor and director .,,,
68893,There are people in the Republic of Macedonia.,Refuted,Supported,gpt-5.4,"According to the last census from 2002 , there were 53 879 people counted as Romani in the Republic of Macedonia '' ' , or 2.66 % of the population .",,,
68893,There are people in the Republic of Macedonia.,Refuted,Supported,gpt-5.4-mini,"According to the last census from 2002 , there were 53 879 people counted as Romani in the Republic of Macedonia '' ' , or 2.66 % of the population .",,,
50074,The Tenth Doctor travels alone in The End of Time.,Refuted,Supported,gpt-5.4-mini,"He eventually parts ways with them all by the end of the 2008 series finale , `` Journey 's End '' , after which he attempts to travel alone for the duration of the 2008 -- 2010 specials before being accompanied by Donna Noble 's grandfather Wilfred Mott on his final adventure in The End of Time .",,,
103003,Kate Walsh was on a television show.,Supported,Refuted,gpt-5.4-mini,"Kathleen Erin Walsh -LRB- born October 13 , 1967 -RRB- is an American actress and businesswoman .",,,
68983,Granular is granite.,Supported,Refuted,gpt-5.4,Granite -LRB- -LSB- pronˈɡrænᵻt -RSB- -RRB- is a common type of felsic intrusive igneous rock that is granular and phaneritic in texture .,,,
8505,Jenna Jameson was photographed in the past.,Supported,Refuted,gpt-5.4,"Jenna Jameson -LRB- born Jenna Marie Massoli ; April 9 , 1974 -RRB- is an American entrepreneur , webcam model and former pornographic film actress , who has been called the world 's most famous adult entertainment performer and `` The Queen of Porn '' .",,,
69883,Chris Benoit is from North America.,Refuted,Supported,gpt-5.4,"Christopher Michael Benoit -LRB- -LSB- bəˈnwa -RSB- ; May 21 , 1967 -- June 24 , 2007 -RRB- was a Canadian professional wrestler .",,,
69883,Chris Benoit is from North America.,Refuted,Supported,gpt-5.4-mini,"Christopher Michael Benoit -LRB- -LSB- bəˈnwa -RSB- ; May 21 , 1967 -- June 24 , 2007 -RRB- was a Canadian professional wrestler .",,,
119298,Marvel vs. Capcom: Infinite is a standalone game.,Refuted,Supported,gpt-5.4-mini,It is the sixth main entry in the Marvel vs. Capcom series of crossover games .,,,
87187,The Washington Monument is between 560 ft and 575 ft tall.,Supported,Refuted,gpt-5.4,"Located almost due east of the Reflecting Pool and the Lincoln Memorial , the monument , made of marble , granite , and bluestone gneiss , is both the world 's tallest stone structure and the world 's tallest obelisk , standing 554 ft tall according to the National Geodetic Survey -LRB- measured 2013 -- 14 -RRB- or 555 ft tall according to the National Park Service -LRB- measured 1884 -RRB- .",,,
87187,The Washington Monument is between 560 ft and 575 ft tall.,Supported,Refuted,gpt-5.4-mini,"Located almost due east of the Reflecting Pool and the Lincoln Memorial , the monument , made of marble , granite , and bluestone gneiss , is both the world 's tallest stone structure and the world 's tallest obelisk , standing 554 ft tall according to the National Geodetic Survey -LRB- measured 2013 -- 14 -RRB- or 555 ft tall according to the National Park Service -LRB- measured 1884 -RRB- .",,,
44334,Jackie (2016 film) is incapable of being a drama film.,Supported,Refuted,gpt-5.4,Jackie is a 2016 biographical drama film directed by Pablo Larraín and written by Noah Oppenheim .,,,
44334,Jackie (2016 film) is incapable of being a drama film.,Supported,Refuted,gpt-5.4-mini,Jackie is a 2016 biographical drama film directed by Pablo Larraín and written by Noah Oppenheim .,,,
115183,The United States dollar is not exclusively used in the United States.,Refuted,Supported,gpt-5.4,"Since the currency is the most used in international transactions , it is the world 's primary reserve currency .",,,
115183,The United States dollar is not exclusively used in the United States.,Refuted,Supported,gpt-5.4-mini,"Since the currency is the most used in international transactions , it is the world 's primary reserve currency .",,,
99441,"Garden State was barely at a festival that takes place in Park City, Utah.",Refuted,Supported,gpt-5.4,"It was an official selection of the Sundance Film Festival . The Sundance Film Festival , a program of the Sundance Institute , is an American film festival that takes place annually in Park City , Utah .",,,
99441,"Garden State was barely at a festival that takes place in Park City, Utah.",Refuted,Supported,gpt-5.4-mini,"It was an official selection of the Sundance Film Festival . The Sundance Film Festival , a program of the Sundance Institute , is an American film festival that takes place annually in Park City , Utah .",,,
147045,Edmund H. North was a Gemini.,Refuted,Supported,gpt-5.4-mini,"Edmund Hall North -LRB- March 12 , 1911 -- August 28 , 1990 -RRB- , was an American screenwriter who shared an Academy Award for Best Original Screenplay with Francis Ford Coppola in 1970 for their script for Patton . Under the tropical zodiac the sun transits this area on average between February 19 and March 20 , and under the sidereal zodiac , the sun transits this area between approximately March 13 and April 13 .",,,
12403,The Challenge XXX: Dirty 30 is a contestant in a reality game show.,Refuted,Supported,gpt-5.4,"The Challenge XXX : Dirty 30 is the thirtieth season of the MTV reality competition series , The Challenge .",,,
169000,Manmohan Singh was a prime minister in 2009 after the first Prime Minister of India.,Refuted,Supported,gpt-5.4,Manmohan Singh -LRB- -LSB- mənˈmoːɦən ˈsɪ́ŋɡ -RSB- ; born 26 September 1932 -RRB- is an Indian economist and politician who served as the Prime Minister of India from 2004 to 2014 .,,,
169000,Manmohan Singh was a prime minister in 2009 after the first Prime Minister of India.,Refuted,Supported,gpt-5.4-mini,Manmohan Singh -LRB- -LSB- mənˈmoːɦən ˈsɪ́ŋɡ -RSB- ; born 26 September 1932 -RRB- is an Indian economist and politician who served as the Prime Minister of India from 2004 to 2014 .,,,
133407,Michigan is a U.S. state and a leading destination for recreational boating.,Supported,Refuted,gpt-5.4,"As a result , it is one of the leading U.S. states for recreational boating .",,,
204654,Rio's sequel was released on a date during the 21st century.,Supported,Refuted,gpt-5.4,Rio is a 2011 American 3D computer-animated adventure film-produced by Blue Sky Studios and directed by Carlos Saldanha .,,,
216365,The Chagatai language was the shared literary language of Central Asia until the 19th century.,Refuted,Supported,gpt-5.4,"Chagatai is an extinct Turkic language which was once widely spoken in Central Asia , and remained the shared literary language there until the early 20th century .",,,
107119,"in 2007, Joni Mitchell released a record.",Supported,Refuted,gpt-5.4,"Some of her original songs -LRB- `` Urge for Going '' , `` Chelsea Morning '' , `` Both Sides , Now '' , `` The Circle Game '' -RRB- were covered by folk singers , allowing her to sign with Reprise Records and record her debut album in 1968 .",,,
107119,"in 2007, Joni Mitchell released a record.",Supported,Refuted,gpt-5.4-mini,"Some of her original songs -LRB- `` Urge for Going '' , `` Chelsea Morning '' , `` Both Sides , Now '' , `` The Circle Game '' -RRB- were covered by folk singers , allowing her to sign with Reprise Records and record her debut album in 1968 .",,,
167178,"Westworld's first season, starring Jason Bateman, consists of ten episodes.",Supported,Refuted,gpt-5.4-mini,"The first season premiered on October 2 , 2016 , concluded on December 4 , 2016 , and consists of ten episodes .",,,
106369,Jack Falahee's middle name is Ryan and he is unknown.,Supported,Refuted,gpt-5.4,"Jack Ryan Falahee -LRB- born February 20 , 1989 -RRB- is an American actor .",,,
106369,Jack Falahee's middle name is Ryan and he is unknown.,Supported,Refuted,gpt-5.4-mini,"Jack Ryan Falahee -LRB- born February 20 , 1989 -RRB- is an American actor .",,,
113297,Arjit Singh is from India.,Supported,Refuted,gpt-5.4,"Arijit Singh is an Indian Musician , singer , composer , music producer , recordist , and music programmer .",,,
188994,"William Cohen is from Bangor, Maine.",Refuted,Supported,gpt-5.4,"William Sebastian Cohen -LRB- born August 28 , 1940 -RRB- is an American politician and author from the U.S. state of Maine .",,,
3063,Ronaldinho has played 90 matches.,Supported,Refuted,gpt-5.4,Ronaldinho has played 97 matches and scored 33 goals for the Brazil national team .,,,
3063,Ronaldinho has played 90 matches.,Supported,Refuted,gpt-5.4-mini,Ronaldinho has played 97 matches and scored 33 goals for the Brazil national team .,,,
20603,"Yemen does not have an area of 203,850 square miles.",Supported,Refuted,gpt-5.4,"Yemen is the second-largest country in the peninsula , occupying 527,970 km2 -LRB- 203,850 sq mi -RRB- .",,,
20603,"Yemen does not have an area of 203,850 square miles.",Supported,Refuted,gpt-5.4-mini,"Yemen is the second-largest country in the peninsula , occupying 527,970 km2 -LRB- 203,850 sq mi -RRB- .",,,
126775,A near-Earth object is one whose orbit brings it into proximity with Earth and it is in the universe.,Supported,Refuted,gpt-5.4,A near-Earth object -LRB- NEO -RRB- is any small Solar System body whose orbit brings it into proximity with Earth .,,,
120242,Amancio Ortega is his full name.,Refuted,Supported,gpt-5.4-mini,Amancio Ortega Gaona -LRB- -LSB- aˈmanθjo orˈteɣa ɣaˈona -RSB- ; born 28 March 1936 -RRB- is a Spanish business tycoon .,,,
187789,The Sterile Cuckoo was adapted from a biography by John Nichols.,Refuted,Supported,gpt-5.4,"The movie was adapted by Alvin Sargent from the 1965 novel by John Nichols , and directed by Alan J. Pakula , in his directing debut . The Sterile Cuckoo , is the 1965 novel by John Nichols .",,,
142863,Coeliac disease is treated by maintaining a healthy diet.,Supported,Refuted,gpt-5.4-mini,"The only known effective treatment is a strict lifelong gluten-free diet , which leads to recovery of the intestinal mucosa , improves symptoms , and reduces risk of developing complications in most people .",,,
38141,Rick Ross made more than eight studio albums.,Refuted,Supported,gpt-5.4-mini,"In 2009 , Ross founded the record label Maybach Music Group , on which he released his studio albums Deeper Than Rap -LRB- 2009 -RRB- , Teflon Don -LRB- 2010 -RRB- , God Forgives , I Do n't -LRB- 2012 -RRB- , Mastermind , Hood Billionaire -LRB- 2014 -RRB- , Black Market -LRB- 2015 -RRB- , and Rather You Than Me -LRB- 2017 -RRB- .",,,
573,Doxycycline may not cause vomiting.,Refuted,Supported,gpt-5.4,"Common side effects include diarrhea , nausea , vomiting , a red rash , and an increased risk of a sunburn .",,,
153303,EA Black Box was a picture game developer.,Supported,Refuted,gpt-5.4,"EA Black Box -LRB- formerly Black Box Games -RRB- was a video game developer based in Burnaby , British Columbia , Canada , founded in 1998 by former employees of Radical Entertainment and later acquired by Electronic Arts -LRB- EA -RRB- .",,,
153303,EA Black Box was a picture game developer.,Supported,Refuted,gpt-5.4-mini,"EA Black Box -LRB- formerly Black Box Games -RRB- was a video game developer based in Burnaby , British Columbia , Canada , founded in 1998 by former employees of Radical Entertainment and later acquired by Electronic Arts -LRB- EA -RRB- .",,,
191892,Padua is the political hub of the area.,Supported,Refuted,gpt-5.4,It is the capital of the province of Padua and the economic and communications hub of the area .,,,
191892,Padua is the political hub of the area.,Supported,Refuted,gpt-5.4-mini,It is the capital of the province of Padua and the economic and communications hub of the area .,,,
35905,Flaked is scheduled to premiere in June 2015.,Supported,Refuted,gpt-5.4,"In July 2016 , the series was renewed for a six-episode second season , which is scheduled to premiere on June 2 , 2017 .",,,
35905,Flaked is scheduled to premiere in June 2015.,Supported,Refuted,gpt-5.4-mini,"In July 2016 , the series was renewed for a six-episode second season , which is scheduled to premiere on June 2 , 2017 .",,,
102003,Part of The Last Song (film) was fought on a beach.,Refuted,Supported,gpt-5.4-mini,"The Last Song stars Miley Cyrus , Liam Hemsworth , and Greg Kinnear and follows a troubled teenager as she reconnects with her estranged father and falls in love during a summer in a quiet Southern United States beach town .",,,
38288,You Belong with Me was the opening number in Taylor Swift's birthday party.,Refuted,Supported,gpt-5.4-mini,"The song was performed live at numerous venues , including the 2009 -- 10 Fearless Tour , where it was the opening number .",,,
120655,Anthony Scaramucci is a political leader.,Refuted,Supported,gpt-5.4,"Anthony Scaramucci -LRB- born January 6 , 1964 -RRB- is an American entrepreneur , financier , political figure , and author .",,,
120655,Anthony Scaramucci is a political leader.,Refuted,Supported,gpt-5.4-mini,"Anthony Scaramucci -LRB- born January 6 , 1964 -RRB- is an American entrepreneur , financier , political figure , and author .",,,
147781,Baloch people barely speak a branch which has existed since Old Persian.,Refuted,Supported,gpt-5.4,"They mainly speak the Balochi language , a branch of Northwestern Iranian languages , and are an Iranic people . The Western Iranian languages are a branch of the Iranian languages , attested from the time of Old Persian -LRB- 6th century BC -RRB- and Median .",,,
147781,Baloch people barely speak a branch which has existed since Old Persian.,Refuted,Supported,gpt-5.4-mini,"They mainly speak the Balochi language , a branch of Northwestern Iranian languages , and are an Iranic people . The Western Iranian languages are a branch of the Iranian languages , attested from the time of Old Persian -LRB- 6th century BC -RRB- and Median .",,,
140589,The CONCACAF Champions League is put together for football unions in Central America.,Supported,Refuted,gpt-5.4,"The CONCACAF Champions League is an annual continental football club competition organized by CONCACAF for the top football clubs in North America , Central America and the Caribbean .",,,
140589,The CONCACAF Champions League is put together for football unions in Central America.,Supported,Refuted,gpt-5.4-mini,"The CONCACAF Champions League is an annual continental football club competition organized by CONCACAF for the top football clubs in North America , Central America and the Caribbean .",,,
86279,Elizabeth of York was the cousin of Richard III.,Refuted,Supported,gpt-5.4,"She was welcomed back to court by her Uncle Richard III , along with all of her sisters .",,,
86279,Elizabeth of York was the cousin of Richard III.,Refuted,Supported,gpt-5.4-mini,"She was welcomed back to court by her Uncle Richard III , along with all of her sisters .",,,
123756,Papua was formerly called West Iran.,Supported,Refuted,gpt-5.4,It was formerly called Irian Jaya -LRB- before that West Irian or Irian Barat -RRB- and comprised all of Indonesian New Guinea .,,,
123756,Papua was formerly called West Iran.,Supported,Refuted,gpt-5.4-mini,It was formerly called Irian Jaya -LRB- before that West Irian or Irian Barat -RRB- and comprised all of Indonesian New Guinea .,,,
202308,The New Jersey Turnpike has lanes that are 12 feet long.,Supported,Refuted,gpt-5.4,"The Turnpike has 12 ft lanes , 10 ft shoulders , 13 rest areas named after notable residents of New Jersey , and unusual exit signage that was considered the pinnacle of highway building in the 1950s .",,,
202308,The New Jersey Turnpike has lanes that are 12 feet long.,Supported,Refuted,gpt-5.4-mini,"The Turnpike has 12 ft lanes , 10 ft shoulders , 13 rest areas named after notable residents of New Jersey , and unusual exit signage that was considered the pinnacle of highway building in the 1950s .",,,
86024,Ed Gein had worked at several local graveyards.,Supported,Refuted,gpt-5.4,"His crimes , committed around his hometown of Plainfield , Wisconsin , gathered widespread notoriety after authorities discovered that Gein had exhumed corpses from local graveyards and fashioned trophies and keepsakes from their bones and skin .",,,
86024,Ed Gein had worked at several local graveyards.,Supported,Refuted,gpt-5.4-mini,"His crimes , committed around his hometown of Plainfield , Wisconsin , gathered widespread notoriety after authorities discovered that Gein had exhumed corpses from local graveyards and fashioned trophies and keepsakes from their bones and skin .",,,
86783,Ned Stark's cast was nominated for an Academy Award.,Supported,Refuted,gpt-5.4,He and the rest of the cast were nominated for Screen Actors Guild Awards for Outstanding Performance by an Ensemble in a Drama Series in 2011 .,,,
86783,Ned Stark's cast was nominated for an Academy Award.,Supported,Refuted,gpt-5.4-mini,He and the rest of the cast were nominated for Screen Actors Guild Awards for Outstanding Performance by an Ensemble in a Drama Series in 2011 .,,,
116588,Wildfang is a US-based women's apparel company featuring hats that are tomboyish in style.,Supported,Refuted,gpt-5.4,Wildfang is a US-based women 's apparel company featuring clothing that is tomboyish in style .,,,
193911,"Bea Arthur was conceived on May 13th, 1922.",Refuted,Supported,gpt-5.4-mini,"Bea Arthur -LRB- born Bernice Frankel ; May 13 , 1922 -- April 25 , 2009 -RRB- was an American actress , comedian , singer , and animal rights activist .",,,
97576,Yin and yang is a Taoist moral concept.,Supported,Refuted,gpt-5.4,"In Taoist metaphysics , distinctions between good and bad , along with other dichotomous moral judgments , are perceptual , not real ; so , the duality of yin and yang is an indivisible whole .",,,
97576,Yin and yang is a Taoist moral concept.,Supported,Refuted,gpt-5.4-mini,"In Taoist metaphysics , distinctions between good and bad , along with other dichotomous moral judgments , are perceptual , not real ; so , the duality of yin and yang is an indivisible whole .",,,
181274,Sean Gunn was in Guardians of the Galaxy in 2015.,Refuted,Supported,gpt-5.4-mini,"Sean Gunn is an American actor , best known for his role as Kirk Gleason on the television show Gilmore Girls -LRB- 2000 -- 2007 -RRB- and Kraglin in Guardians of the Galaxy . 1 -RRB- is a 2014 American superhero film based on the Marvel Comics superhero team of the same name , produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures .",,,
101619,Ronaldinho has scored 33 goals for the Brazil national basketball team.,Supported,Refuted,gpt-5.4,Ronaldinho has played 97 matches and scored 33 goals for the Brazil national team .,,,
55335,Hourglass was released in 1997.,Supported,Refuted,gpt-5.4-mini,Taylor 's first studio album in six years was released in 1997 to glowing notices .,,,
147486,Aarhus is in the geographical edge of Denmark.,Supported,Refuted,gpt-5.4,Aarhus -LRB- -LSB- ˈɒːhuːˀs -RSB- ; officially spelled Århus from 1948 until 31 December 2010 -RRB- is the second-largest city in Denmark and the seat of Aarhus municipality .,,,
147486,Aarhus is in the geographical edge of Denmark.,Supported,Refuted,gpt-5.4-mini,Aarhus -LRB- -LSB- ˈɒːhuːˀs -RSB- ; officially spelled Århus from 1948 until 31 December 2010 -RRB- is the second-largest city in Denmark and the seat of Aarhus municipality .,,,
