example_id,claim,gold_label,gold_evidence,raw_evidence,model,condition,model_output,correct,error_type,notes
129441,Saxony is in Ireland.,Refuted,"The Free State of Saxony -LRB- der Freistaat Sachsen -LSB- ˈfʁaɪ̯ʃtaːt ˈzaksn̩ -RSB- Swobodny stat Sakska -RRB- is a landlocked federal state of Germany , bordering the federal states of Brandenburg , Saxony Anhalt , Thuringia , and Bavaria , as well as the countries of Poland -LRB- Lower Silesian and Lubusz Voivodeships -RRB- and the Czech Republic -LRB- Karlovy Vary , Liberec and Ústí nad Labem Regions -RRB- .","[[[151645,166384,""Saxony"",0]]]",GPT-4.1,claim_only,,,,
129441,Saxony is in Ireland.,Refuted,"The Free State of Saxony -LRB- der Freistaat Sachsen -LSB- ˈfʁaɪ̯ʃtaːt ˈzaksn̩ -RSB- Swobodny stat Sakska -RRB- is a landlocked federal state of Germany , bordering the federal states of Brandenburg , Saxony Anhalt , Thuringia , and Bavaria , as well as the countries of Poland -LRB- Lower Silesian and Lubusz Voivodeships -RRB- and the Czech Republic -LRB- Karlovy Vary , Liberec and Ústí nad Labem Regions -RRB- .","[[[151645,166384,""Saxony"",0]]]",GPT-4.1,claim_plus_evidence,,,,
129441,Saxony is in Ireland.,Refuted,"The Free State of Saxony -LRB- der Freistaat Sachsen -LSB- ˈfʁaɪ̯ʃtaːt ˈzaksn̩ -RSB- Swobodny stat Sakska -RRB- is a landlocked federal state of Germany , bordering the federal states of Brandenburg , Saxony Anhalt , Thuringia , and Bavaria , as well as the countries of Poland -LRB- Lower Silesian and Lubusz Voivodeships -RRB- and the Czech Republic -LRB- Karlovy Vary , Liberec and Ústí nad Labem Regions -RRB- .","[[[151645,166384,""Saxony"",0]]]",GPT-4.1 mini,claim_only,,,,
129441,Saxony is in Ireland.,Refuted,"The Free State of Saxony -LRB- der Freistaat Sachsen -LSB- ˈfʁaɪ̯ʃtaːt ˈzaksn̩ -RSB- Swobodny stat Sakska -RRB- is a landlocked federal state of Germany , bordering the federal states of Brandenburg , Saxony Anhalt , Thuringia , and Bavaria , as well as the countries of Poland -LRB- Lower Silesian and Lubusz Voivodeships -RRB- and the Czech Republic -LRB- Karlovy Vary , Liberec and Ústí nad Labem Regions -RRB- .","[[[151645,166384,""Saxony"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
132134,Noah Cyrus is a younger sister of Macy Grey.,Refuted,She is the youngest daughter of Billy Ray Cyrus and younger sister of Miley Cyrus and Trace Cyrus .,"[[[154544,169259,""Noah_Cyrus"",4]]]",GPT-4.1,claim_only,,,,
132134,Noah Cyrus is a younger sister of Macy Grey.,Refuted,She is the youngest daughter of Billy Ray Cyrus and younger sister of Miley Cyrus and Trace Cyrus .,"[[[154544,169259,""Noah_Cyrus"",4]]]",GPT-4.1,claim_plus_evidence,,,,
132134,Noah Cyrus is a younger sister of Macy Grey.,Refuted,She is the youngest daughter of Billy Ray Cyrus and younger sister of Miley Cyrus and Trace Cyrus .,"[[[154544,169259,""Noah_Cyrus"",4]]]",GPT-4.1 mini,claim_only,,,,
132134,Noah Cyrus is a younger sister of Macy Grey.,Refuted,She is the youngest daughter of Billy Ray Cyrus and younger sister of Miley Cyrus and Trace Cyrus .,"[[[154544,169259,""Noah_Cyrus"",4]]]",GPT-4.1 mini,claim_plus_evidence,,,,
128123,Mohra is a truck.,Refuted,"Mohra -LRB- Pawn -RRB- is a 1994 Indian action thriller film directed by Rajiv Rai starring Akshay Kumar , Sunil Shetty , Raveena Tandon and Naseeruddin Shah in the lead roles with Paresh Rawal , Gulshan Grover , Raza Murad and Sadashiv Amrapurkar in supporting roles .","[[[150114,165059,""Mohra"",0]]]",GPT-4.1,claim_only,,,,
128123,Mohra is a truck.,Refuted,"Mohra -LRB- Pawn -RRB- is a 1994 Indian action thriller film directed by Rajiv Rai starring Akshay Kumar , Sunil Shetty , Raveena Tandon and Naseeruddin Shah in the lead roles with Paresh Rawal , Gulshan Grover , Raza Murad and Sadashiv Amrapurkar in supporting roles .","[[[150114,165059,""Mohra"",0]]]",GPT-4.1,claim_plus_evidence,,,,
128123,Mohra is a truck.,Refuted,"Mohra -LRB- Pawn -RRB- is a 1994 Indian action thriller film directed by Rajiv Rai starring Akshay Kumar , Sunil Shetty , Raveena Tandon and Naseeruddin Shah in the lead roles with Paresh Rawal , Gulshan Grover , Raza Murad and Sadashiv Amrapurkar in supporting roles .","[[[150114,165059,""Mohra"",0]]]",GPT-4.1 mini,claim_only,,,,
128123,Mohra is a truck.,Refuted,"Mohra -LRB- Pawn -RRB- is a 1994 Indian action thriller film directed by Rajiv Rai starring Akshay Kumar , Sunil Shetty , Raveena Tandon and Naseeruddin Shah in the lead roles with Paresh Rawal , Gulshan Grover , Raza Murad and Sadashiv Amrapurkar in supporting roles .","[[[150114,165059,""Mohra"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
86175,Hourglass is performed by a Russian singer-songwriter.,Refuted,Hourglass is singer-songwriter James Taylor 's fourteenth studio album .,"[[[103338,116734,""Hourglass_-LRB-James_Taylor_album-RRB-"",0],[103338,116734,""James_Taylor"",0]]]",GPT-4.1,claim_only,,,,
86175,Hourglass is performed by a Russian singer-songwriter.,Refuted,Hourglass is singer-songwriter James Taylor 's fourteenth studio album .,"[[[103338,116734,""Hourglass_-LRB-James_Taylor_album-RRB-"",0],[103338,116734,""James_Taylor"",0]]]",GPT-4.1,claim_plus_evidence,,,,
86175,Hourglass is performed by a Russian singer-songwriter.,Refuted,Hourglass is singer-songwriter James Taylor 's fourteenth studio album .,"[[[103338,116734,""Hourglass_-LRB-James_Taylor_album-RRB-"",0],[103338,116734,""James_Taylor"",0]]]",GPT-4.1 mini,claim_only,,,,
86175,Hourglass is performed by a Russian singer-songwriter.,Refuted,Hourglass is singer-songwriter James Taylor 's fourteenth studio album .,"[[[103338,116734,""Hourglass_-LRB-James_Taylor_album-RRB-"",0],[103338,116734,""James_Taylor"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
41665,"There are not rumors that Augustus' wife, Livia, poisoned him.",Refuted,"He probably died from natural causes , although there were unconfirmed rumors that his wife Livia poisoned him .","[[[57952,68182,""Augustus"",42]]]",GPT-4.1,claim_only,,,,
41665,"There are not rumors that Augustus' wife, Livia, poisoned him.",Refuted,"He probably died from natural causes , although there were unconfirmed rumors that his wife Livia poisoned him .","[[[57952,68182,""Augustus"",42]]]",GPT-4.1,claim_plus_evidence,,,,
41665,"There are not rumors that Augustus' wife, Livia, poisoned him.",Refuted,"He probably died from natural causes , although there were unconfirmed rumors that his wife Livia poisoned him .","[[[57952,68182,""Augustus"",42]]]",GPT-4.1 mini,claim_only,,,,
41665,"There are not rumors that Augustus' wife, Livia, poisoned him.",Refuted,"He probably died from natural causes , although there were unconfirmed rumors that his wife Livia poisoned him .","[[[57952,68182,""Augustus"",42]]]",GPT-4.1 mini,claim_plus_evidence,,,,
21775,Vedam was written and directed by Christopher Nolan.,Refuted,"Vedam -LRB- English : Chant -RRB- is a 2010 Telugu language Indian drama film written and directed by Radhakrishna Jagarlamudi , starring Allu Arjun , Manoj Manchu , Anushka Shetty , Manoj Bajpayee , Saranya Ponvannan , Deeksha Seth , Lekha Washington , and Siya Gautham .","[[[37589,45525,""Vedam_-LRB-film-RRB-"",0]]]",GPT-4.1,claim_only,,,,
21775,Vedam was written and directed by Christopher Nolan.,Refuted,"Vedam -LRB- English : Chant -RRB- is a 2010 Telugu language Indian drama film written and directed by Radhakrishna Jagarlamudi , starring Allu Arjun , Manoj Manchu , Anushka Shetty , Manoj Bajpayee , Saranya Ponvannan , Deeksha Seth , Lekha Washington , and Siya Gautham .","[[[37589,45525,""Vedam_-LRB-film-RRB-"",0]]]",GPT-4.1,claim_plus_evidence,,,,
21775,Vedam was written and directed by Christopher Nolan.,Refuted,"Vedam -LRB- English : Chant -RRB- is a 2010 Telugu language Indian drama film written and directed by Radhakrishna Jagarlamudi , starring Allu Arjun , Manoj Manchu , Anushka Shetty , Manoj Bajpayee , Saranya Ponvannan , Deeksha Seth , Lekha Washington , and Siya Gautham .","[[[37589,45525,""Vedam_-LRB-film-RRB-"",0]]]",GPT-4.1 mini,claim_only,,,,
21775,Vedam was written and directed by Christopher Nolan.,Refuted,"Vedam -LRB- English : Chant -RRB- is a 2010 Telugu language Indian drama film written and directed by Radhakrishna Jagarlamudi , starring Allu Arjun , Manoj Manchu , Anushka Shetty , Manoj Bajpayee , Saranya Ponvannan , Deeksha Seth , Lekha Washington , and Siya Gautham .","[[[37589,45525,""Vedam_-LRB-film-RRB-"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
43608,Magic Johnson was a tap dancer.,Refuted,"Earvin `` Magic '' Johnson Jr. -LRB- born August 14 , 1959 -RRB- is an American retired professional basketball player and current president of basketball operations of the Los Angeles Lakers of the National Basketball Association -LRB- NBA -RRB- .","[[[59918,70316,""Magic_Johnson"",0]]]",GPT-4.1,claim_only,,,,
43608,Magic Johnson was a tap dancer.,Refuted,"Earvin `` Magic '' Johnson Jr. -LRB- born August 14 , 1959 -RRB- is an American retired professional basketball player and current president of basketball operations of the Los Angeles Lakers of the National Basketball Association -LRB- NBA -RRB- .","[[[59918,70316,""Magic_Johnson"",0]]]",GPT-4.1,claim_plus_evidence,,,,
43608,Magic Johnson was a tap dancer.,Refuted,"Earvin `` Magic '' Johnson Jr. -LRB- born August 14 , 1959 -RRB- is an American retired professional basketball player and current president of basketball operations of the Los Angeles Lakers of the National Basketball Association -LRB- NBA -RRB- .","[[[59918,70316,""Magic_Johnson"",0]]]",GPT-4.1 mini,claim_only,,,,
43608,Magic Johnson was a tap dancer.,Refuted,"Earvin `` Magic '' Johnson Jr. -LRB- born August 14 , 1959 -RRB- is an American retired professional basketball player and current president of basketball operations of the Los Angeles Lakers of the National Basketball Association -LRB- NBA -RRB- .","[[[59918,70316,""Magic_Johnson"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
66638,The Adventures of Pluto Nash was reviewed by Ron Underwood.,Refuted,The Adventures of Pluto Nash is a 2002 Australian-American science fiction action comedy film starring Eddie Murphy -LRB- in a dual role -RRB- and directed by Ron Underwood .,"[[[83211,95159,""The_Adventures_of_Pluto_Nash"",0]]]",GPT-4.1,claim_only,,,,
66638,The Adventures of Pluto Nash was reviewed by Ron Underwood.,Refuted,The Adventures of Pluto Nash is a 2002 Australian-American science fiction action comedy film starring Eddie Murphy -LRB- in a dual role -RRB- and directed by Ron Underwood .,"[[[83211,95159,""The_Adventures_of_Pluto_Nash"",0]]]",GPT-4.1,claim_plus_evidence,,,,
66638,The Adventures of Pluto Nash was reviewed by Ron Underwood.,Refuted,The Adventures of Pluto Nash is a 2002 Australian-American science fiction action comedy film starring Eddie Murphy -LRB- in a dual role -RRB- and directed by Ron Underwood .,"[[[83211,95159,""The_Adventures_of_Pluto_Nash"",0]]]",GPT-4.1 mini,claim_only,,,,
66638,The Adventures of Pluto Nash was reviewed by Ron Underwood.,Refuted,The Adventures of Pluto Nash is a 2002 Australian-American science fiction action comedy film starring Eddie Murphy -LRB- in a dual role -RRB- and directed by Ron Underwood .,"[[[83211,95159,""The_Adventures_of_Pluto_Nash"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
26839,Hedda Gabler's world premiere took place at the Battle of Hastings.,Refuted,"Ibsen was present at the world premiere , which took place on 31 January 1891 at the Residenztheater in Munich .","[[[43032,51677,""Hedda_Gabler"",1]]]",GPT-4.1,claim_only,,,,
26839,Hedda Gabler's world premiere took place at the Battle of Hastings.,Refuted,"Ibsen was present at the world premiere , which took place on 31 January 1891 at the Residenztheater in Munich .","[[[43032,51677,""Hedda_Gabler"",1]]]",GPT-4.1,claim_plus_evidence,,,,
26839,Hedda Gabler's world premiere took place at the Battle of Hastings.,Refuted,"Ibsen was present at the world premiere , which took place on 31 January 1891 at the Residenztheater in Munich .","[[[43032,51677,""Hedda_Gabler"",1]]]",GPT-4.1 mini,claim_only,,,,
26839,Hedda Gabler's world premiere took place at the Battle of Hastings.,Refuted,"Ibsen was present at the world premiere , which took place on 31 January 1891 at the Residenztheater in Munich .","[[[43032,51677,""Hedda_Gabler"",1]]]",GPT-4.1 mini,claim_plus_evidence,,,,
146231,Juventus F.C. rejected their traditional black-and-white-striped home uniform in 1903.,Refuted,"The club is the second oldest of its kind still active in the country after Genoa 's football section -LRB- 1893 -RRB- , has traditionally worn a black and white striped home kit since 1903 and has played its home matches in several grounds , being the latest the 41,507-capacity Juventus Stadium .","[[[169723,183310,""Juventus_F.C."",1]]]",GPT-4.1,claim_only,,,,
146231,Juventus F.C. rejected their traditional black-and-white-striped home uniform in 1903.,Refuted,"The club is the second oldest of its kind still active in the country after Genoa 's football section -LRB- 1893 -RRB- , has traditionally worn a black and white striped home kit since 1903 and has played its home matches in several grounds , being the latest the 41,507-capacity Juventus Stadium .","[[[169723,183310,""Juventus_F.C."",1]]]",GPT-4.1,claim_plus_evidence,,,,
146231,Juventus F.C. rejected their traditional black-and-white-striped home uniform in 1903.,Refuted,"The club is the second oldest of its kind still active in the country after Genoa 's football section -LRB- 1893 -RRB- , has traditionally worn a black and white striped home kit since 1903 and has played its home matches in several grounds , being the latest the 41,507-capacity Juventus Stadium .","[[[169723,183310,""Juventus_F.C."",1]]]",GPT-4.1 mini,claim_only,,,,
146231,Juventus F.C. rejected their traditional black-and-white-striped home uniform in 1903.,Refuted,"The club is the second oldest of its kind still active in the country after Genoa 's football section -LRB- 1893 -RRB- , has traditionally worn a black and white striped home kit since 1903 and has played its home matches in several grounds , being the latest the 41,507-capacity Juventus Stadium .","[[[169723,183310,""Juventus_F.C."",1]]]",GPT-4.1 mini,claim_plus_evidence,,,,
227130,New Orleans Pelicans compete in the National Football Association.,Refuted,The New Orleans Pelicans are an American professional basketball team based in New Orleans .,"[[[270825,266809,""New_Orleans_Pelicans"",0],[270825,266809,""New_Orleans_Pelicans"",1]]]",GPT-4.1,claim_only,,,,
227130,New Orleans Pelicans compete in the National Football Association.,Refuted,The New Orleans Pelicans are an American professional basketball team based in New Orleans .,"[[[270825,266809,""New_Orleans_Pelicans"",0],[270825,266809,""New_Orleans_Pelicans"",1]]]",GPT-4.1,claim_plus_evidence,,,,
227130,New Orleans Pelicans compete in the National Football Association.,Refuted,The New Orleans Pelicans are an American professional basketball team based in New Orleans .,"[[[270825,266809,""New_Orleans_Pelicans"",0],[270825,266809,""New_Orleans_Pelicans"",1]]]",GPT-4.1 mini,claim_only,,,,
227130,New Orleans Pelicans compete in the National Football Association.,Refuted,The New Orleans Pelicans are an American professional basketball team based in New Orleans .,"[[[270825,266809,""New_Orleans_Pelicans"",0],[270825,266809,""New_Orleans_Pelicans"",1]]]",GPT-4.1 mini,claim_plus_evidence,,,,
134710,Starrcade was an annual professional wrestling event that began in 1988.,Refuted,"Starrcade was an annual professional wrestling event , originally broadcast via closed-circuit television and eventually broadcast via pay-per-view television , held from 1983 to 2000 by the National Wrestling Alliance -LRB- NWA -RRB- and later World Championship Wrestling -LRB- WCW -RRB- .","[[[157269,171839,""Starrcade"",0]],[[157275,171845,""Starrcade"",0]],[[157275,171846,""Starrcade"",5]]]",GPT-4.1,claim_only,,,,
134710,Starrcade was an annual professional wrestling event that began in 1988.,Refuted,"Starrcade was an annual professional wrestling event , originally broadcast via closed-circuit television and eventually broadcast via pay-per-view television , held from 1983 to 2000 by the National Wrestling Alliance -LRB- NWA -RRB- and later World Championship Wrestling -LRB- WCW -RRB- .","[[[157269,171839,""Starrcade"",0]],[[157275,171845,""Starrcade"",0]],[[157275,171846,""Starrcade"",5]]]",GPT-4.1,claim_plus_evidence,,,,
134710,Starrcade was an annual professional wrestling event that began in 1988.,Refuted,"Starrcade was an annual professional wrestling event , originally broadcast via closed-circuit television and eventually broadcast via pay-per-view television , held from 1983 to 2000 by the National Wrestling Alliance -LRB- NWA -RRB- and later World Championship Wrestling -LRB- WCW -RRB- .","[[[157269,171839,""Starrcade"",0]],[[157275,171845,""Starrcade"",0]],[[157275,171846,""Starrcade"",5]]]",GPT-4.1 mini,claim_only,,,,
134710,Starrcade was an annual professional wrestling event that began in 1988.,Refuted,"Starrcade was an annual professional wrestling event , originally broadcast via closed-circuit television and eventually broadcast via pay-per-view television , held from 1983 to 2000 by the National Wrestling Alliance -LRB- NWA -RRB- and later World Championship Wrestling -LRB- WCW -RRB- .","[[[157269,171839,""Starrcade"",0]],[[157275,171845,""Starrcade"",0]],[[157275,171846,""Starrcade"",5]]]",GPT-4.1 mini,claim_plus_evidence,,,,
114567,Seohyun is a dog.,Refuted,"Seo Ju-hyun -LRB- born June 28 , 1991 -RRB- , known professionally as Seohyun , is a South Korean singer and actress .","[[[134526,149420,""Seohyun"",0]]]",GPT-4.1,claim_only,,,,
114567,Seohyun is a dog.,Refuted,"Seo Ju-hyun -LRB- born June 28 , 1991 -RRB- , known professionally as Seohyun , is a South Korean singer and actress .","[[[134526,149420,""Seohyun"",0]]]",GPT-4.1,claim_plus_evidence,,,,
114567,Seohyun is a dog.,Refuted,"Seo Ju-hyun -LRB- born June 28 , 1991 -RRB- , known professionally as Seohyun , is a South Korean singer and actress .","[[[134526,149420,""Seohyun"",0]]]",GPT-4.1 mini,claim_only,,,,
114567,Seohyun is a dog.,Refuted,"Seo Ju-hyun -LRB- born June 28 , 1991 -RRB- , known professionally as Seohyun , is a South Korean singer and actress .","[[[134526,149420,""Seohyun"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
71986,Steve Wozniak was born after the Apple II came out.,Refuted,"He primarily designed the 1977 Apple II , known as one of the first highly successful mass-produced microcomputers , while Jobs oversaw the development of its unusual case and Rod Holt developed the unique power supply .","[[[88672,101304,""Steve_Wozniak"",5]]]",GPT-4.1,claim_only,,,,
71986,Steve Wozniak was born after the Apple II came out.,Refuted,"He primarily designed the 1977 Apple II , known as one of the first highly successful mass-produced microcomputers , while Jobs oversaw the development of its unusual case and Rod Holt developed the unique power supply .","[[[88672,101304,""Steve_Wozniak"",5]]]",GPT-4.1,claim_plus_evidence,,,,
71986,Steve Wozniak was born after the Apple II came out.,Refuted,"He primarily designed the 1977 Apple II , known as one of the first highly successful mass-produced microcomputers , while Jobs oversaw the development of its unusual case and Rod Holt developed the unique power supply .","[[[88672,101304,""Steve_Wozniak"",5]]]",GPT-4.1 mini,claim_only,,,,
71986,Steve Wozniak was born after the Apple II came out.,Refuted,"He primarily designed the 1977 Apple II , known as one of the first highly successful mass-produced microcomputers , while Jobs oversaw the development of its unusual case and Rod Holt developed the unique power supply .","[[[88672,101304,""Steve_Wozniak"",5]]]",GPT-4.1 mini,claim_plus_evidence,,,,
163980,Veeram is something other than an Indian Tamil film.,Refuted,Veeram -LRB- Valour -RRB- is a 2014 Indian Tamil action film directed by Siva and produced by Vijaya Productions .,"[[[188651,200108,""Veeram_-LRB-2014_film-RRB-"",0]]]",GPT-4.1,claim_only,,,,
163980,Veeram is something other than an Indian Tamil film.,Refuted,Veeram -LRB- Valour -RRB- is a 2014 Indian Tamil action film directed by Siva and produced by Vijaya Productions .,"[[[188651,200108,""Veeram_-LRB-2014_film-RRB-"",0]]]",GPT-4.1,claim_plus_evidence,,,,
163980,Veeram is something other than an Indian Tamil film.,Refuted,Veeram -LRB- Valour -RRB- is a 2014 Indian Tamil action film directed by Siva and produced by Vijaya Productions .,"[[[188651,200108,""Veeram_-LRB-2014_film-RRB-"",0]]]",GPT-4.1 mini,claim_only,,,,
163980,Veeram is something other than an Indian Tamil film.,Refuted,Veeram -LRB- Valour -RRB- is a 2014 Indian Tamil action film directed by Siva and produced by Vijaya Productions .,"[[[188651,200108,""Veeram_-LRB-2014_film-RRB-"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
34412,Jayasudha is an actor that stars in Daag.,Refuted,"The film was later remade into the Telugu film Vichitra Jeevitham -LRB- 1978 -RRB- starring Akkineni Nageswara Rao , Vanisri , and Jayasudha .","[[[50596,60132,""Daag_-LRB-1973_film-RRB-"",10]]]",GPT-4.1,claim_only,,,,
34412,Jayasudha is an actor that stars in Daag.,Refuted,"The film was later remade into the Telugu film Vichitra Jeevitham -LRB- 1978 -RRB- starring Akkineni Nageswara Rao , Vanisri , and Jayasudha .","[[[50596,60132,""Daag_-LRB-1973_film-RRB-"",10]]]",GPT-4.1,claim_plus_evidence,,,,
34412,Jayasudha is an actor that stars in Daag.,Refuted,"The film was later remade into the Telugu film Vichitra Jeevitham -LRB- 1978 -RRB- starring Akkineni Nageswara Rao , Vanisri , and Jayasudha .","[[[50596,60132,""Daag_-LRB-1973_film-RRB-"",10]]]",GPT-4.1 mini,claim_only,,,,
34412,Jayasudha is an actor that stars in Daag.,Refuted,"The film was later remade into the Telugu film Vichitra Jeevitham -LRB- 1978 -RRB- starring Akkineni Nageswara Rao , Vanisri , and Jayasudha .","[[[50596,60132,""Daag_-LRB-1973_film-RRB-"",10]]]",GPT-4.1 mini,claim_plus_evidence,,,,
150217,"John Dolmayan was born on July 15, 1873.",Refuted,"John Hovig Dolmayan -LRB- Ջոն Դոլմայան , born July 15 , 1973 -RRB- is a Lebanese-born Armenian -- American songwriter and drummer .","[[[174042,187227,""John_Dolmayan"",0]]]",GPT-4.1,claim_only,,,,
150217,"John Dolmayan was born on July 15, 1873.",Refuted,"John Hovig Dolmayan -LRB- Ջոն Դոլմայան , born July 15 , 1973 -RRB- is a Lebanese-born Armenian -- American songwriter and drummer .","[[[174042,187227,""John_Dolmayan"",0]]]",GPT-4.1,claim_plus_evidence,,,,
150217,"John Dolmayan was born on July 15, 1873.",Refuted,"John Hovig Dolmayan -LRB- Ջոն Դոլմայան , born July 15 , 1973 -RRB- is a Lebanese-born Armenian -- American songwriter and drummer .","[[[174042,187227,""John_Dolmayan"",0]]]",GPT-4.1 mini,claim_only,,,,
150217,"John Dolmayan was born on July 15, 1873.",Refuted,"John Hovig Dolmayan -LRB- Ջոն Դոլմայան , born July 15 , 1973 -RRB- is a Lebanese-born Armenian -- American songwriter and drummer .","[[[174042,187227,""John_Dolmayan"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
202783,Despicable Me 2 was directed by a lake.,Refuted,"Produced by Illumination Entertainment for Universal Pictures , and animated by Illumination Mac Guff , the film is directed by Pierre Coffin and Chris Renaud , and written by Cinco Paul and Ken Daurio .","[[[238996,240948,""Despicable_Me_2"",1],[238996,240948,""Chris_Renaud_-LRB-animator-RRB-"",0]],[[239000,240950,""Despicable_Me_2"",1],[239000,240950,""Chris_Renaud_-LRB-animator-RRB-"",0],[239000,240950,""Pierre_Coffin"",0]]]",GPT-4.1,claim_only,,,,
202783,Despicable Me 2 was directed by a lake.,Refuted,"Produced by Illumination Entertainment for Universal Pictures , and animated by Illumination Mac Guff , the film is directed by Pierre Coffin and Chris Renaud , and written by Cinco Paul and Ken Daurio .","[[[238996,240948,""Despicable_Me_2"",1],[238996,240948,""Chris_Renaud_-LRB-animator-RRB-"",0]],[[239000,240950,""Despicable_Me_2"",1],[239000,240950,""Chris_Renaud_-LRB-animator-RRB-"",0],[239000,240950,""Pierre_Coffin"",0]]]",GPT-4.1,claim_plus_evidence,,,,
202783,Despicable Me 2 was directed by a lake.,Refuted,"Produced by Illumination Entertainment for Universal Pictures , and animated by Illumination Mac Guff , the film is directed by Pierre Coffin and Chris Renaud , and written by Cinco Paul and Ken Daurio .","[[[238996,240948,""Despicable_Me_2"",1],[238996,240948,""Chris_Renaud_-LRB-animator-RRB-"",0]],[[239000,240950,""Despicable_Me_2"",1],[239000,240950,""Chris_Renaud_-LRB-animator-RRB-"",0],[239000,240950,""Pierre_Coffin"",0]]]",GPT-4.1 mini,claim_only,,,,
202783,Despicable Me 2 was directed by a lake.,Refuted,"Produced by Illumination Entertainment for Universal Pictures , and animated by Illumination Mac Guff , the film is directed by Pierre Coffin and Chris Renaud , and written by Cinco Paul and Ken Daurio .","[[[238996,240948,""Despicable_Me_2"",1],[238996,240948,""Chris_Renaud_-LRB-animator-RRB-"",0]],[[239000,240950,""Despicable_Me_2"",1],[239000,240950,""Chris_Renaud_-LRB-animator-RRB-"",0],[239000,240950,""Pierre_Coffin"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
80205,Reign Over Me was released in 2017.,Refuted,"Distributed by Columbia Pictures , the film was released on March 23 , 2007 .","[[[97175,110361,""Reign_Over_Me"",4]],[[97179,110363,""Reign_Over_Me"",4],[97179,110363,""Reign_Over_Me"",0]]]",GPT-4.1,claim_only,,,,
80205,Reign Over Me was released in 2017.,Refuted,"Distributed by Columbia Pictures , the film was released on March 23 , 2007 .","[[[97175,110361,""Reign_Over_Me"",4]],[[97179,110363,""Reign_Over_Me"",4],[97179,110363,""Reign_Over_Me"",0]]]",GPT-4.1,claim_plus_evidence,,,,
80205,Reign Over Me was released in 2017.,Refuted,"Distributed by Columbia Pictures , the film was released on March 23 , 2007 .","[[[97175,110361,""Reign_Over_Me"",4]],[[97179,110363,""Reign_Over_Me"",4],[97179,110363,""Reign_Over_Me"",0]]]",GPT-4.1 mini,claim_only,,,,
80205,Reign Over Me was released in 2017.,Refuted,"Distributed by Columbia Pictures , the film was released on March 23 , 2007 .","[[[97175,110361,""Reign_Over_Me"",4]],[[97179,110363,""Reign_Over_Me"",4],[97179,110363,""Reign_Over_Me"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
43776,Colin Kaepernick is a poker player.,Refuted,"Colin Rand Kaepernick -LRB- -LSB- ` kæpərnɪk -RSB- ; born November 3 , 1987 -RRB- is an American football quarterback who is currently a free agent .","[[[60099,70515,""Colin_Kaepernick"",0]]]",GPT-4.1,claim_only,,,,
43776,Colin Kaepernick is a poker player.,Refuted,"Colin Rand Kaepernick -LRB- -LSB- ` kæpərnɪk -RSB- ; born November 3 , 1987 -RRB- is an American football quarterback who is currently a free agent .","[[[60099,70515,""Colin_Kaepernick"",0]]]",GPT-4.1,claim_plus_evidence,,,,
43776,Colin Kaepernick is a poker player.,Refuted,"Colin Rand Kaepernick -LRB- -LSB- ` kæpərnɪk -RSB- ; born November 3 , 1987 -RRB- is an American football quarterback who is currently a free agent .","[[[60099,70515,""Colin_Kaepernick"",0]]]",GPT-4.1 mini,claim_only,,,,
43776,Colin Kaepernick is a poker player.,Refuted,"Colin Rand Kaepernick -LRB- -LSB- ` kæpərnɪk -RSB- ; born November 3 , 1987 -RRB- is an American football quarterback who is currently a free agent .","[[[60099,70515,""Colin_Kaepernick"",0]]]",GPT-4.1 mini,claim_plus_evidence,,,,
79538,Sheryl Lee has yet to appear in a film as of 2016.,Refuted,"After studying acting in college , Lee relocated to Seattle , Washington to work in theater , where she was cast by David Lynch as Laura Palmer and Maddy Ferguson on the 1990 cult TV series Twin Peaks and in the 1992 film Twin Peaks : Fire Walk with Me .","[[[96482,109652,""Sheryl_Lee"",1]],[[96482,109653,""Sheryl_Lee"",5]],[[96482,109654,""Sheryl_Lee"",6]],[[96482,109655,""Sheryl_Lee"",7],[96482,109655,""Cafe\u0301_Society_-LRB-film-RRB-"",0]],[[96491,109666,""Sheryl_Lee"",5],[96491,109666,""Backbeat_-LRB-film-RRB-"",0]],[[96491,109667,""Sheryl_Lee"",6]],[[96498,109671,""Sheryl_Lee"",1]],[[96498,109672,""Sheryl_Lee"",5],[96498,109672,""Mother_Night_-LRB-film-RRB-"",9],[96498,109672,""Mother_Night_-LRB-film-RRB-"",0],[96498,109672,""Backbeat_-LRB-film-RRB-"",2],[96498,109672,""Backbeat_-LRB-film-RRB-"",0]],[[96498,109673,""Sheryl_Lee"",6]],[[96498,109674,""Sheryl_Lee"",7],[96498,109674,""Cafe\u0301_Society_-LRB-film-RRB-"",0]]]",GPT-4.1,claim_only,,,,
